Address,bACE,wbACE
0x28fA320549c6BF07467AAb97567495dbEF60813E,0.4586929464374847,0
0xb504aE551676F9D0649e9dDedd0C7e9C3c6743F0,0.45873874703123785,0
0x9b12Fcd66435993902c168512dee85cCCd328479,2.2307793836739784,0
0xb11F11ba4076a02f627f9311FE3990B4542884dF,0,0
0xe4BeB59853C98d3d1fe4154fc36165583f1F08D8,0,0
0x8EB91D0d3F81CD74493a3e95528B6FD3822514dc,1160.579914882808,0
0x3c3f8c8adc9b2880d1C3dA828f9B8A5680cB046d,1086.830336655255,0
0x0531525e8Fd5166B3Ff87a9619CA9aB4216c7191,1102.5509191386675,0
0xA3904A7AC89544a926a6B8c51fAE33DB186c2b99,1088.8349746900526,0
0x0C78238C9d1D9e178b8b5b6b7993ea1Ae5bc2090,1066.67844904229,0
0x4Ac66A0E166204321Ae4C9A99d7e81D66c01009b,0,0
0x2F1641a0fDCd532124D8eFaA8479Cf367e41f725,1112.0465729877087,0
0xc7D99AEd03801500A289F321d0d77194216e94B6,1107.8262823881348,0
0xb7932B859a533029dbF8B61caAAcdd39a4fBf2de,1125.7625174363236,0
0xAa2df5fEb6a118105D4E1AbdDe5350A0718f75bb,1158.469769583021,0
0x300fcD3C4b0d5a34E4aD2a9312c27A031710b538,1165.8552781322753,0
0xBC363c63589D390652dAF7f2DF5EA3c21402e041,0,0
0x97f3ef75ccf53e396B119bD7036f380E7488F3E4,0.1582584550640736,0
0xbB9A11cfF946A7124882e5609f08d6E33f8B1711,0,0
0x624D7A1b9a826109397E7945D9C11cC2e988a4bB,0,0
0xfEb095a1c17AFCC3Cb6C305636A58C25482b6FC5,0,0
0x25Ad6Ac54cb59C10665094569e8B167c234D7343,157.05973012990026,0
0x84d80f973bea3aEab04bA82ec0c15eCd5d2Ff9cD,0.019236034206508847,0
0x0446bf42fd5Bd9601AA04c707cD20F40E2884790,0,0
0x34263cd82d85e0672E9D3b45b57d0a12a9E4050D,0,0
0x71cb30202B92974C607E601c623dc0DD4f758F6F,0,0
0x874CF07dE84b0fbc45b9f780f1AC84D3354D394E,0,0
0xE726f59e70584c018d241f7fcC8A7d3703468be4,44.37191476314286,0
0x36Ff96987828Ca47FEE17F249d3e56335D185d32,130.70513319457376,0
0x10D038F6EAC5eEFDD40A6DB7BdA14cF31228E460,4.362264126100088,0
0x26D2cABaFc709380Ea7365547d62875a3100B413,0.000345863648558457,0
0x6634052005Ef1a5db69d80C0F6598246F6266F3C,0.000344864522471812,0
0x486ef9B6f79D86c7489FC48e6AE7CFaa85db3Fb7,0.000344864522471812,0
0x762008CDa83dDf79F57af7d3CdC3b1841Cb611c3,0.000344864522471812,0
0xB098c9eC703E80e50b25e181bf82eF58f5689C92,0.000345027473318987,0
0x9FC95dad6b2E226017625c074cEEA8c26c9F3FaC,31.068529360100488,0
0x313BEA445E3579cc834addAcEA606304f252FDb9,9.647000915557276,0
0x5051e95aEC5e5726A47007ECbD00C1307Ac0fC48,424.5386906431685,0
0xa243C30cC549C92d620651CA7Edd12B096e76525,6.96801509834943,0
0x61EFa3125d108619280A87249fDB28Fd899a5CbA,41.03240714376171,0
0xEa3f4D71752Fd43FAD15e11b172A0386C0EeF1a4,336.45521744880915,0
0x2ba025164435f434B720519060cE746eaE0E992c,0,0
0x2eD7c7A444480E1034eC069106ec767b6e834Fd0,1.0531365534979253,0
0xBEFE9091541d2FD2Bb2B931536Fbee0383C4c4E0,58.16077753442375,0
0x13A5755535F27A2db363fee1CAdb39475Dc42c49,0,0
0x6490FaF8d8e83f51B737D952aB62e8a2DeEB14a3,81.25303784917425,0
0x1a50BD83E9E36F30F2Db692fa5Ec111eA5B2dfC1,99.85206164624104,0
0xA85b53A872086f83077f260a45F6AC9608e39F2b,0,0
0x6Abd970aBe5175Dcec9c64E23D5500296ad9eBfD,0,0
0x5c29913f7f70523eCC881996098D8f6E44bE3C2B,0,0
0x677990e640D502067c528E69e48Ef2C0699eBD48,0,0
0x53D3aF248d13A702201b1143b9f92ec5b7297811,0,0
0x11c26aB8df9d187451088543F655C7548B628509,0,0
0x5E7a1C43a3aA9E81e7AC52e2FFC382ca0E2334F0,0,0
0xA8de1828b44A67a843007dBEdd184a03db276CE6,0,0
0x03f542fC77AE511db02f1C4ad8C65d471EB75Bf4,0,0
0xF460176598E245A12347CB21FB3Dde9002FadDB6,0,0
0xbd91e6a3b3Dd7a1Aa596f0bd9fc68bD34ca143eb,0,0
0x0E583f493B0ECB723FB41784E2D0FDe9B1D47C97,0.34794287013562375,0
0x9b3e6E6AD4b0F20E36e00F597C4f0792E0bDEdDf,0,0
0x77e9d490B6BC1559Fa912F9Dc624C93Cf0ED4C47,0.44791415934479706,153.24789903922039
0xd62660fd2be4292B9A83c88420585a0e6F430bEe,43.62522449534438,0
0x551981608f7812CA1d91ee571294f7A01C602C2d,43.19204414106309,0
0x8eaB75f97DF4A5aDB67bdF02Aec8ECEbE1f64898,0,0
0x0D5474500e66D783c50F71dFEdD05bAaEE51df98,154.50029328835436,0
